place_id,type,persons,latitude,longitude
2039247,Household,1,41.80701331,-87.61415216
2039248,Household,1,41.80725212,-87.61523851
2039249,Household,2,41.80606976,-87.61580307
2039250,Household,2,41.80706144,-87.61659433
2039251,Household,5,41.80606553,-87.61548411
2039252,Household,1,41.80711858,-87.61530899
2039253,Household,1,41.80710181,-87.61574413
2039254,Household,4,41.80697224,-87.61514486
2039255,Household,1,41.8057317,-87.61527244
2039256,Household,1,41.80726826,-87.61534177
2039257,Household,3,41.80740828,-87.61658751
2039258,Household,1,41.80657183,-87.61375737
2039259,Household,2,41.805733,-87.61501743
2039260,Household,4,41.80734369,-87.61511243
2039261,Household,1,41.80668429,-87.6159467
2039262,Household,1,41.80745702,-87.61580921
2039263,Household,1,41.80673587,-87.61494401
2039264,Household,1,41.8058434,-87.61633621
2039265,Household,1,41.80690787,-87.6129228
2039266,Household,1,41.80734307,-87.61448055
2039267,Household,3,41.80605488,-87.61599241
2039268,Household,1,41.80734246,-87.61587757
2039269,Household,1,41.80634394,-87.61288073
2039270,Household,1,41.80748035,-87.61519407
2039271,Household,2,41.80588002,-87.61326974
2039272,Household,1,41.8063649,-87.61302127
2039273,Household,1,41.8069021,-87.61620323
2039274,Household,2,41.80599418,-87.6143867
2039275,Household,1,41.80683638,-87.61308463
2039276,Household,4,41.80683352,-87.61662274
2039277,Household,1,41.80656553,-87.61484099
2039278,Household,1,41.80748326,-87.61587514
2039279,Household,5,41.80572576,-87.61583831
2039280,Household,1,41.805733,-87.6139329
2039281,Household,1,41.80685929,-87.61332246
2039282,Household,3,41.80587375,-87.61501489
2039283,Household,1,41.80732431,-87.61366356
2039284,Household,2,41.80741293,-87.61442995
2039285,Household,2,41.80730754,-87.61297311
2039286,Household,1,41.80633191,-87.61350534
2039287,Household,1,41.805733,-87.61352544
2039288,Household,3,41.80603639,-87.61664901
2039289,Household,1,41.80700825,-87.61315689
2039290,Household,5,41.80699175,-87.61401475
2039291,Household,2,41.80650617,-87.61637817
2039292,Household,2,41.80696411,-87.61627065
2039293,Household,4,41.8060183,-87.61415931
2039294,Household,5,41.80687522,-87.61389255
2039295,Household,1,41.80683774,-87.61558433
2039296,Household,4,41.80726334,-87.61650392
2039297,Household,2,41.80619999,-87.61335996
2039298,Household,2,41.80623686,-87.61596611
2039299,Household,1,41.80735024,-87.61486379
2039300,Household,2,41.80723728,-87.61616606
2039301,Household,4,41.80729334,-87.61274902
2039302,Household,1,41.8065853,-87.61372954
2039303,Household,1,41.80657594,-87.61374747
2039304,Household,2,41.80573057,-87.61538063
2039305,Household,5,41.80622383,-87.61441241
2039306,Household,1,41.80698284,-87.61539432
2039307,Household,4,41.80725305,-87.613246
2039308,Household,1,41.80716809,-87.61636695
2039309,Household,1,41.80714978,-87.61364178
2039310,Household,1,41.80672039,-87.6138311
2039311,Household,4,41.80734577,-87.61646289
2039312,Household,2,41.80629915,-87.61664901
2039313,Household,1,41.80724055,-87.61274902
2039314,Household,3,41.80675309,-87.6128782
2039315,Household,1,41.80642795,-87.61448052
2039316,Household,2,41.80628187,-87.61290123
2039317,Household,3,41.80714499,-87.61307433
2039318,Household,5,41.80741566,-87.61466438
2039319,Household,1,41.80659121,-87.61476721
2039320,Household,1,41.80655603,-87.61345798
2039321,Household,3,41.80626561,-87.61274902
2039322,Household,1,41.8062493,-87.6164962
2039323,Household,1,41.8073292,-87.61474464
2039324,Household,1,41.80706511,-87.61394365
2039325,Household,2,41.8063875,-87.61605457
2039326,Household,4,41.8060115,-87.61274902
2039327,Household,1,41.8070639,-87.61476111
2039328,Household,1,41.80691496,-87.61412648
2039329,Household,1,41.80578307,-87.61465823
2039330,Household,1,41.80698867,-87.61434145
2039331,Household,3,41.805733,-87.61472015
2039332,Household,3,41.80744627,-87.61649518
2039333,Household,4,41.8070841,-87.61535677
2039334,Household,3,41.80724815,-87.61331746
2039335,Household,1,41.8058489,-87.61390002
2039336,Household,4,41.80636547,-87.6140325
2039337,Household,3,41.80715119,-87.61344442
2039338,Household,2,41.80705626,-87.61421892
2039339,Household,3,41.80608771,-87.6149493
2039340,Household,1,41.80739196,-87.6165888
2039341,Household,2,41.80691068,-87.61600883
2039342,Household,4,41.80595274,-87.61536246
2039343,Household,2,41.80661837,-87.61611588
2039344,Household,1,41.80608186,-87.61404821
2039345,Household,3,41.80606429,-87.61607686
2039346,Household,1,41.80738959,-87.61640777
2039347,Household,1,41.80670121,-87.61353248
2039348,Household,1,41.805733,-87.61353265
2039349,Household,1,41.80695624,-87.61662337
2039350,Household,5,41.80635155,-87.61549522
2039351,Household,2,41.80615219,-87.61298723
2039352,Household,1,41.80749864,-87.6158447
2039353,Household,5,41.80600959,-87.61274902
2039354,Household,1,41.80721258,-87.61525292
2039355,Household,5,41.80580536,-87.61630166
2039356,Household,2,41.80659179,-87.61347681
2039357,Household,1,41.80676929,-87.61452045
2039358,Household,2,41.80655216,-87.61568185
2039359,Household,2,41.80639632,-87.61626207
2039360,Household,4,41.80614594,-87.61454037
2039361,Household,1,41.8064285,-87.61301341
2039362,Household,1,41.80707666,-87.61589387
2039363,Household,1,41.80644013,-87.6159322
2039364,Household,3,41.80687699,-87.61470118
2039365,Household,4,41.80729854,-87.61516807
2039366,Household,5,41.80729762,-87.61605428
2039367,Household,1,41.80668808,-87.61457669
2039368,Household,1,41.80607527,-87.61342167
2039369,Household,1,41.80659523,-87.61657583
2039370,Household,1,41.80669778,-87.61646955
2039371,Household,4,41.80666529,-87.61438001
2039372,Household,2,41.8063018,-87.61643619
2039373,Household,4,41.805733,-87.61416614
2039374,Household,3,41.80638579,-87.61528719
2039375,Household,1,41.80616833,-87.61370247
2039376,Household,1,41.80586769,-87.61442405
2039377,Household,1,41.80612011,-87.61644146
2039378,Household,1,41.80662864,-87.61488041
2039379,Household,1,41.80740004,-87.61367355
2039380,Household,5,41.80606791,-87.61502023
2039381,Household,1,41.80700142,-87.61507517
2039382,Household,5,41.80643748,-87.61481233
2039383,Household,4,41.80722333,-87.61480704
2039384,Household,1,41.80698488,-87.61637551
2039385,Household,1,41.8071654,-87.6144594
2039386,Household,1,41.80747371,-87.61464815
2039387,Household,1,41.80686305,-87.61663076
2039388,Household,3,41.80644931,-87.61376259
2039389,Household,3,41.80676513,-87.61313226
2039390,Household,2,41.8071055,-87.61563453
2039391,Household,1,41.80731022,-87.61586235
2039392,Household,3,41.80677593,-87.616009
2039393,Household,3,41.805733,-87.61360041
2039394,Household,5,41.80621858,-87.61577582
2039395,Household,2,41.80656492,-87.61521091
2039396,Household,1,41.80633233,-87.61661332
2039397,Household,1,41.80590443,-87.61407693
2039398,Household,5,41.8057233,-87.61607244
2039399,Household,4,41.80728556,-87.61510178
2039400,Household,2,41.80634665,-87.61372737
2039401,Household,5,41.80612905,-87.61566242
2039402,Household,5,41.80615265,-87.61449526
2039403,Household,1,41.80666758,-87.61396351
2039404,Household,3,41.80690834,-87.61641711
2039405,Household,2,41.80725545,-87.61338169
2039406,Household,1,41.8067164,-87.6144383
2039407,Household,5,41.80599144,-87.61524013
2039408,Household,1,41.80701269,-87.61661889
2039409,Household,4,41.80732542,-87.61547427
2039410,Household,4,41.80604607,-87.61476429
2039411,Household,2,41.80689197,-87.61476386
2039412,Household,1,41.80649169,-87.61617723
2039413,Household,1,41.80669578,-87.61490387
2039414,Household,4,41.80595351,-87.61373816
2039415,Household,4,41.80654844,-87.61281504
2039416,Household,1,41.80686622,-87.6143103
2039417,Household,4,41.8070335,-87.61388781
2039418,Household,1,41.80701621,-87.61569563
2039419,Household,1,41.80593636,-87.61646866
2039420,Household,1,41.80727201,-87.61637376
2039421,Household,5,41.80700666,-87.6151412
2039422,Household,5,41.8060915,-87.61296466
2039423,Household,1,41.80746406,-87.61600947
2039424,Household,4,41.80651415,-87.61441241
2039425,Household,2,41.80656276,-87.61349072
2039426,Household,1,41.80623875,-87.61652712
2039427,Household,1,41.80657436,-87.61354286
2039428,Household,3,41.80648928,-87.6140514
2039429,Household,5,41.8068097,-87.61478854
2039430,Household,1,41.80667951,-87.61323203
2039431,Household,1,41.80672235,-87.61373436
2039432,Household,1,41.80633253,-87.61404461
2039433,Household,1,41.8061524,-87.61504656
2039434,Household,1,41.80737711,-87.61658618
2039435,Household,4,41.805733,-87.61461375
2039436,Household,5,41.80591135,-87.61661824
2039437,Household,1,41.80598103,-87.61564185
2039438,Household,1,41.80743441,-87.6165608
2039439,Household,2,41.80672362,-87.61298101
2039440,Household,1,41.80684536,-87.61394602
2039441,Household,1,41.80573175,-87.61526795
2039442,Household,5,41.80613896,-87.61481407
2039443,Household,4,41.80692953,-87.61588512
2039444,Household,5,41.80667002,-87.61650587
2039445,Household,3,41.80670621,-87.61274902
2039446,Household,1,41.80702253,-87.61521101
2039447,Household,1,41.80710867,-87.61610729
2039448,Household,1,41.80613892,-87.61451081
2039449,Household,1,41.80720964,-87.61528996
2039450,Household,1,41.80719397,-87.61592823
2039451,Household,1,41.80584259,-87.61323895
2039452,Household,1,41.80594011,-87.61612086
2039453,Household,2,41.80624389,-87.61587606
2039454,Household,2,41.80655492,-87.61455198
2039455,Household,3,41.80686894,-87.61419159
2039456,Household,2,41.80710462,-87.6163042
2039457,Household,4,41.80668369,-87.61292121
2039458,Household,1,41.80693998,-87.61618626
2039459,Household,3,41.80687882,-87.61573998
2039460,Household,1,41.80604009,-87.6141088
2039461,Household,5,41.80572619,-87.61627608
2039462,Household,1,41.805733,-87.61488547
2039463,Household,1,41.80669361,-87.61585285
2039464,Household,4,41.80746701,-87.61383241
2039465,Household,4,41.80703452,-87.6138648
2039466,Household,1,41.80664393,-87.6163044
2039467,Household,1,41.80732309,-87.61638014
2039468,Household,1,41.80649064,-87.61469289
2039469,Household,1,41.80586491,-87.61394598
2039470,Household,3,41.80607557,-87.61375761
2039471,Household,1,41.80629679,-87.61274902
2039472,Household,5,41.80656273,-87.61645007
2039473,Household,1,41.80736604,-87.61405923
2039474,Household,1,41.80610897,-87.61434696
2039475,Household,1,41.80716472,-87.61490861
2039476,Household,1,41.80689031,-87.61431506
2039477,Household,3,41.8069719,-87.61406641
2039478,Household,2,41.80749972,-87.6147191
2039479,Household,3,41.8065558,-87.61274902
2039480,Household,4,41.80649654,-87.61375141
2039481,Household,1,41.80630912,-87.61647941
2039482,Household,2,41.80679447,-87.613398
2039483,Household,1,41.8060883,-87.61437988
2039484,Household,3,41.80740873,-87.61574481
2039485,Household,1,41.8074119,-87.61625068
2039486,Household,5,41.80591988,-87.61598237
2039487,Household,1,41.80640727,-87.61298545
2039488,Household,2,41.805733,-87.61432803
2039489,Household,3,41.80744696,-87.61576927
2039490,Household,1,41.80666411,-87.61421338
2039491,Household,1,41.80641304,-87.61600364
2039492,Household,1,41.80595102,-87.61543741
2039493,Household,4,41.80728277,-87.61475424
2039494,Household,1,41.80690676,-87.61583125
2039495,Household,4,41.80614367,-87.61650587
2039496,Household,3,41.80644022,-87.61583114
2039497,Household,1,41.80666118,-87.61283821
2039498,Household,1,41.80735842,-87.61349569
2039499,Household,1,41.80628149,-87.61573544
2039500,Household,5,41.80692811,-87.61421856
2039501,Household,5,41.80689255,-87.61582512
2039502,Household,1,41.80727007,-87.61605886
2039503,Household,1,41.8061648,-87.6150255
2039504,Household,2,41.80598802,-87.61461486
2039505,Household,1,41.80700263,-87.61603108
2039506,Household,1,41.80636317,-87.61350231
2039507,Household,1,41.80711729,-87.61483051
2039508,Household,2,41.80666951,-87.61664611
2039509,Household,2,41.80647501,-87.61505268
2039510,Household,1,41.80654483,-87.61523619
2039511,Household,1,41.80694771,-87.61549751
2039512,Household,5,41.80708587,-87.61336237
2039513,Household,1,41.80598992,-87.61617134
2039514,Household,1,41.80649445,-87.61537217
2039515,Household,5,41.80616374,-87.61430945
2039516,Household,2,41.80659117,-87.61512203
2039517,Household,1,41.80730452,-87.61406151
2039518,Household,3,41.80702718,-87.61435423
2039519,Household,3,41.8071521,-87.61586074
2039520,Household,1,41.80672997,-87.61415075
2039521,Household,4,41.80602527,-87.61490685
2039522,Household,1,41.80670039,-87.61569066
2039523,Household,2,41.80658046,-87.61459217
2039524,Household,1,41.80594652,-87.61356628
2039525,Household,1,41.8072955,-87.61591358
2039526,Household,2,41.80598217,-87.61531572
2039527,Household,2,41.80594258,-87.6139069
2039528,Household,3,41.80735942,-87.61445958
2039529,Household,1,41.80659795,-87.61324656
2039530,Household,1,41.80587743,-87.61650002
2039531,Household,4,41.80721988,-87.61660245
2039532,Household,3,41.8062186,-87.6141721
2039533,Household,2,41.8063906,-87.61404079
2039534,Household,2,41.80746128,-87.61477482
2039535,Household,4,41.80747639,-87.61274902
2039536,Household,9,41.8086316,-87.61675286
2039542,Household,7,41.80933409,-87.61756765
2039544,Household,4,41.80813969,-87.61784727
2039553,Household,5,41.8080518,-87.61732603
2039556,Household,1,41.80763175,-87.61918357
2039557,Household,2,41.80879721,-87.62030035
2039558,Household,2,41.80869698,-87.62443974
2039559,Household,1,41.80801955,-87.61961765
2039560,Household,1,41.80789778,-87.62401788
2039562,Household,2,41.8078901,-87.62242425
2039563,Household,6,41.80759153,-87.6235395
2039564,Household,1,41.80855573,-87.62508314
2039565,Household,1,41.80802981,-87.62301101
2039566,Household,2,41.80863679,-87.61874522
2039567,Household,2,41.80808814,-87.61963437
2039568,Household,1,41.80772315,-87.62371634
2039569,Household,1,41.80818984,-87.62215507
2039570,Household,5,41.8088324,-87.62166542
2039571,Household,1,41.80908197,-87.62339437
2039572,Household,6,41.8081685,-87.6236261
2039573,Household,6,41.80788486,-87.62252684
2039574,Household,1,41.80833333,-87.62033539
2039575,Household,6,41.80845269,-87.62261948
2039578,Household,2,41.80877357,-87.62306733
2039579,Household,1,41.80839627,-87.62110981
2039580,Household,1,41.80841258,-87.62504081
2039581,Household,2,41.80891449,-87.62120327
2039582,Household,2,41.80770567,-87.61996434
2039583,Household,6,41.80885829,-87.62131324
2039584,Household,1,41.80784503,-87.62167753
2039585,Household,6,41.80877319,-87.62266108
2039586,Household,6,41.80767074,-87.62105407
2039587,Household,4,41.80856189,-87.62298918
2039588,Household,1,41.8078467,-87.6214414
2039589,Household,1,41.8075186,-87.62384681
2039590,Household,5,41.8086985,-87.6202264
2039591,Household,1,41.80815353,-87.62367476
2039593,Household,2,41.80772359,-87.62306381
2039594,Household,1,41.80815621,-87.62205504
2039595,Household,1,41.80822332,-87.62448795
2039597,Household,2,41.8085282,-87.62003015
2039599,Household,1,41.8090078,-87.62380781
2039600,Household,5,41.80818974,-87.62390691
2039601,Household,5,41.80836836,-87.62479237
2039602,Household,1,41.80798393,-87.62356035
2039603,Household,1,41.80782184,-87.62272956
2039604,Household,5,41.80861431,-87.62180668
2039606,Household,2,41.80759482,-87.62399194
2039608,Household,1,41.80904677,-87.62388868
2039609,Household,1,41.80810561,-87.62231638
2039611,Household,1,41.8080855,-87.62493592
2039613,Household,2,41.80792187,-87.62277412
2039614,Household,1,41.80767311,-87.61999543
2039615,Household,1,41.80851082,-87.62136266
2039616,Household,1,41.80784635,-87.62306546
2039618,Household,1,41.80925984,-87.620601
2039619,Household,6,41.80917753,-87.61971569
2039620,Household,1,41.80892954,-87.62367688
2039621,Household,1,41.80780503,-87.62355437
2039622,Household,1,41.80760037,-87.62277591
2039623,Household,6,41.80818127,-87.6196938
2039626,Household,1,41.8087852,-87.62092402
2039628,Household,1,41.80835319,-87.6206754
2039629,Household,1,41.80830922,-87.62259537
2039630,Household,1,41.80895753,-87.62558633
2039631,Household,2,41.80790353,-87.62256226
2039632,Household,3,41.8084872,-87.62439221
2039633,Household,3,41.80784128,-87.62404305
2039634,Household,1,41.80759482,-87.62034936
2039635,Household,1,41.80797169,-87.61922068
2039636,Household,1,41.80916935,-87.61902936
2039637,Household,6,41.80762699,-87.62331562
2039640,Household,1,41.80774617,-87.62380058
2039641,Household,1,41.8080791,-87.62241072
2039642,Household,1,41.80865506,-87.6220164
2039643,Household,6,41.80833056,-87.62278631
