person_id,hh_id,relate,sex,age,school_id,work_id,gq_id
5452270,2038992,1,2,68,,,
5452271,2038992,8,2,17,1.70993E+11,1.70317E+15,
5452272,2038992,8,1,12,1.70993E+11,,
5452273,2038993,1,1,76,,,
5452274,2038993,2,2,65,,,
5452275,2038994,1,1,47,,1.70314E+15,
5452276,2038995,1,2,68,,,
5452277,2038996,1,2,42,,1.70313E+15,
5452278,2038997,1,2,38,,1.70312E+15,
5452279,2038998,1,1,43,,,
5452280,2038998,2,2,46,,1.70313E+15,
5452281,2038999,1,1,69,,,
5452282,2038999,2,2,55,,,
5452283,2039000,1,1,43,,,
5452284,2039000,2,2,43,,,
5452285,2039000,3,2,22,,1.70314E+15,
5452286,2039000,3,2,13,1.70993E+11,,
5452287,2039000,3,1,19,,,
5452288,2039001,1,2,68,,,
5452289,2039002,1,2,36,,1.70317E+15,
5452290,2039002,3,1,14,1.70993E+11,,
5452291,2039002,3,2,5,1.70993E+11,,
5452292,2039003,1,2,33,,1.70314E+15,
5452293,2039003,18,2,19,,,
5452294,2039004,1,1,55,,,
5452295,2039005,1,2,27,,,
5452296,2039006,1,1,45,,1.70314E+15,
5452297,2039007,1,2,81,,,
5452298,2039008,1,1,43,,1.70318E+15,
5452299,2039009,1,2,26,,1.70313E+15,
5452300,2039010,1,2,27,,1.70314E+15,
5452301,2039011,1,1,31,,,
5452302,2039012,1,1,79,,,
5452303,2039012,2,2,69,,,
5452304,2039013,1,2,83,,,
5452305,2039014,1,2,68,,1.70317E+15,
5452306,2039015,1,2,63,,,
5452307,2039016,1,2,43,,1.70313E+15,
5452308,2039016,3,1,22,,,
5452309,2039016,3,2,22,,1.70313E+15,
5452310,2039017,1,2,81,,,
5452311,2039018,1,2,83,,,
5452312,2039019,1,2,53,,,
5452313,2039020,1,1,54,,,
5452314,2039020,2,2,52,,1.70318E+15,
5452315,2039020,3,2,19,,,
5452316,2039021,1,2,27,,1.70314E+15,
5452317,2039021,3,1,5,,,
5452318,2039021,3,2,7,1.70993E+11,,
5452319,2039021,3,2,9,1.70993E+11,,
5452320,2039021,3,1,10,1.70993E+11,,
5452321,2039021,3,2,7,1.70993E+11,,
5452323,2039021,17,1,23,,,
5452324,2039022,1,1,27,,1.70314E+15,
5452325,2039022,19,2,28,,1.70313E+15,
5452326,2039023,1,2,49,,1.70313E+15,
5452327,2039024,1,2,77,,,
5452328,2039024,19,1,62,,,
5452329,2039025,1,1,29,,1.70314E+15,
5452330,2039026,1,2,81,,,
5452331,2039027,1,2,26,,,
5452333,2039028,1,2,68,,1.70318E+15,
5452334,2039028,8,2,17,1.70993E+11,,
5452335,2039028,8,1,12,1.70993E+11,,
5452336,2039029,1,2,79,,,
5452337,2039029,8,2,25,,1.70314E+15,
5452338,2039029,3,1,44,,1.70313E+15,
5452340,2039030,1,1,56,,1.70314E+15,
5452341,2039030,19,2,31,,,
5452342,2039031,1,1,27,,,
5452343,2039032,1,2,81,,,
5452344,2039033,1,2,29,,,
5452345,2039034,1,1,26,,,
5452346,2039035,1,2,60,,,
5452347,2039035,8,1,12,1.70993E+11,,
5452348,2039036,1,1,75,,,
5452349,2039037,1,2,27,,,
5452350,2039038,1,1,28,,,
5452351,2039038,2,2,42,,,
5452352,2039039,1,2,32,,1.70313E+15,
5452353,2039040,1,2,77,,,
5452354,2039041,1,2,39,,,
5452355,2039041,3,2,19,,1.70314E+15,
5452356,2039041,3,1,18,,1.70313E+15,
5452357,2039041,3,1,17,1.70993E+11,,
5452358,2039041,3,1,15,1.70993E+11,,
5452359,2039041,3,1,14,1.70993E+11,,
5452360,2039042,1,1,26,,,
5452361,2039042,2,2,24,,,
5452362,2039043,1,2,81,,,
5452363,2039044,1,2,50,,,
5452364,2039045,1,2,26,,,
5452365,2039046,1,2,76,,,
5452366,2039047,1,1,75,,,
5452367,2039047,2,2,73,,,
5452368,2039047,3,1,64,,,
5452369,2039048,1,1,30,,1.70313E+15,
5452370,2039049,1,2,68,,,
5452371,2039050,1,1,65,,,
5452372,2039050,2,2,35,,1.70318E+15,
5452374,2039051,1,1,69,,,
5452375,2039051,2,2,55,,,
5452376,2039052,1,1,28,,,
5452377,2039052,2,2,42,,,
5452378,2039053,1,2,85,,,
5452379,2039053,13,1,36,,1.70313E+15,
5452380,2039054,1,2,50,,,
5452381,2039055,1,2,48,,,
5452382,2039055,3,2,17,1.70993E+11,1.70311E+15,
5452383,2039055,3,2,9,1.70993E+11,,
5452385,2039055,4,2,6,1.70993E+11,,
5452387,2039056,1,2,45,,,
5452388,2039057,1,2,85,,,
5452389,2039057,13,1,36,,1.70313E+15,
5452390,2039058,1,1,59,,,
5452391,2039058,2,2,58,,,
5452392,2039059,1,2,81,,,
5452393,2039060,1,1,60,,,
5452394,2039061,1,1,64,,,
5452395,2039062,1,2,26,,,
5452396,2039063,1,2,33,,,
5452398,2039063,3,1,12,1.70993E+11,,
5452399,2039063,3,1,8,1.70993E+11,,
5452400,2039064,1,2,25,,1.70318E+15,
5452401,2039065,1,1,55,,,
5452402,2039066,1,2,32,,,
5452404,2039066,3,2,7,1.70993E+11,,
5452405,2039066,3,2,1,,,
5452406,2039067,1,2,46,,1.70313E+15,
5452408,2039068,1,2,41,,,
5452409,2039069,1,2,81,,,
5452410,2039070,1,1,79,,,
5452411,2039070,2,2,69,,,
5452412,2039071,1,1,52,,1.70317E+15,
5452413,2039072,1,2,26,,,
5452414,2039072,3,2,12,1.70993E+11,,
5452415,2039072,3,1,11,1.70993E+11,,
5452416,2039072,3,2,7,1.70993E+11,,
5452417,2039073,1,1,39,,1.70318E+15,
5452418,2039073,2,2,48,,1.70313E+15,
5452419,2039074,1,1,28,,1.70318E+15,
5452420,2039074,2,2,42,,1.70313E+15,
5452421,2039075,1,2,49,,,
5452422,2039076,1,2,59,,,
5452423,2039077,1,2,81,,,
5452424,2039078,1,2,68,,,
5452425,2039078,8,2,17,1.70993E+11,,
5452426,2039078,8,1,12,1.70993E+11,,
5452427,2039079,1,2,50,,,
5452428,2039080,1,2,75,,,
5452429,2039080,8,2,36,,1.70313E+15,
5452430,2039080,8,2,7,1.70993E+11,,
5452431,2039081,1,2,65,,,
5452432,2039082,1,1,69,,,
5452433,2039082,2,2,55,,,
5452434,2039083,1,2,77,,,
5452435,2039083,19,1,62,,1.70313E+15,
5452436,2039084,1,2,26,,1.70314E+15,
5452438,2039084,3,1,2,,,
5452439,2039084,4,1,0,,,
5452440,2039085,1,2,26,,1.70314E+15,
5452442,2039085,3,1,2,,,
5452443,2039085,4,1,0,,,
5452444,2039086,1,2,83,,,
5452445,2039087,1,2,59,,1.70314E+15,
5452446,2039087,3,1,29,,1.70313E+15,
5452447,2039088,1,2,55,,,
5452448,2039089,1,2,65,,,
5452449,2039090,1,1,26,,,
5452450,2039091,1,1,24,,1.70313E+15,
5452451,2039091,3,1,2,,,
5452452,2039091,3,1,2,,,
5452453,2039091,19,1,22,,,
5452454,2039092,1,2,83,,,
5452455,2039093,1,2,53,,1.70314E+15,
5452456,2039094,1,2,32,,1.70313E+15,
5452458,2039094,3,2,7,1.70993E+11,,
5452459,2039094,3,2,1,,,
5452460,2039095,1,2,75,,,
5452461,2039095,8,2,36,,1.70313E+15,
5452462,2039095,8,2,7,1.70993E+11,,
5452463,2039096,1,2,78,,,
5452464,2039096,3,2,39,,,
5452465,2039096,6,2,72,,,
5452466,2039096,8,1,19,,1.70314E+15,
5452467,2039096,3,2,47,,,
5452468,2039097,1,2,81,,,
5452469,2039098,1,2,27,,1.70314E+15,
5452470,2039099,1,2,29,,,
5452471,2039099,7,2,57,,,
5452472,2039099,3,2,12,1.70993E+11,,
5452474,2039099,3,2,3,,,
5452475,2039100,1,1,26,,1.70314E+15,
5452476,2039100,6,1,21,,,
5452477,2039101,1,2,85,,,
5452478,2039101,13,1,36,,,
5452479,2039102,1,2,52,,,
5452480,2039103,1,2,32,,,
5452481,2039104,1,1,79,,,
5452482,2039104,2,2,69,,,
5452483,2039105,1,2,43,,1.70314E+15,
5452484,2039105,3,1,14,1.70993E+11,,
5452485,2039105,3,2,16,1.70993E+11,1.70313E+15,
5452486,2039105,3,2,14,1.70993E+11,,
5452488,2039105,19,1,44,,,
5452489,2039106,1,2,50,,1.70314E+15,
5452490,2039107,1,1,52,,,
5452491,2039108,1,1,66,,,
5452492,2039108,2,2,64,,,
5452493,2039109,1,2,80,,,
5452494,2039110,1,1,28,,1.70313E+15,
5452495,2039110,2,2,42,,1.70313E+15,
5452496,2039111,1,1,28,,,
5452497,2039111,2,2,42,,1.70314E+15,
5452498,2039112,1,1,47,,1.70318E+15,
5452499,2039113,1,2,68,,,
5452500,2039114,1,1,45,,1.70313E+15,
5452501,2039114,2,2,27,,1.70313E+15,
5452502,2039114,10,1,15,1.70993E+11,,
5452503,2039115,1,1,53,,1.70313E+15,
5452504,2039115,2,2,44,,,
5452505,2039115,3,2,18,,,
5452506,2039116,1,2,44,,1.70314E+15,
5452507,2039116,3,2,18,,1.70312E+15,
5452508,2039117,1,1,45,,1.70318E+15,
5452509,2039117,13,1,24,,1.70317E+15,
5452510,2039118,1,2,66,,1.70311E+15,
5452511,2039119,1,2,45,,1.70313E+15,
5452512,2039119,3,2,15,1.70993E+11,,
5452513,2039120,1,2,59,,,
5452514,2039120,3,1,29,,1.70317E+15,
5452515,2039121,1,2,45,,1.70314E+15,
5452516,2039122,1,1,48,,1.70312E+15,
5452517,2039122,3,1,8,1.70993E+11,,
5452518,2039122,21,2,43,,1.70311E+15,
5452519,2039123,1,2,26,,,
5452520,2039123,3,2,8,1.70993E+11,,
5452521,2039123,3,2,3,,,
5452522,2039123,18,2,27,,1.70314E+15,
5452523,2039124,1,1,64,,,
5452524,2039125,1,1,26,,1.70314E+15,
5452525,2039125,2,2,24,,,
5452526,2039126,1,2,36,,1.70318E+15,
5452527,2039126,3,2,17,1.70993E+11,,
5452529,2039127,1,2,76,,,
5452530,2039127,2,1,67,,,
5452531,2039128,1,2,80,,,
5452532,2039129,1,2,53,,1.70314E+15,
5452533,2039130,1,1,56,,,
5452534,2039131,1,1,52,,1.70313E+15,
5452535,2039132,1,2,76,,,
5452536,2039133,1,2,79,,,
5452537,2039133,3,2,61,,,
5452538,2039134,1,2,47,,1.70317E+15,
5452539,2039134,3,2,14,1.70993E+11,,
5452540,2039135,1,2,85,,,
5452541,2039135,13,1,36,,1.70314E+15,
5452542,2039136,1,2,42,,1.70318E+15,
5452543,2039137,1,2,53,,,
5452544,2039138,1,2,27,,,
5452546,2039138,3,2,7,1.70993E+11,,
5452547,2039138,3,2,3,,,
5452548,2039139,1,1,65,,,
5452549,2039139,2,2,35,,1.70313E+15,
5452551,2039140,1,2,45,,1.70315E+15,
5452552,2039140,3,2,15,1.70993E+11,,
5452553,2039141,1,2,41,,,
5452554,2039142,1,2,79,,,
5452555,2039142,3,2,61,,1.70314E+15,
5452556,2039143,1,2,31,,,
5452557,2039143,6,2,31,,,
5452559,2039143,6,2,3,,,
5452560,2039143,19,2,33,,1.70313E+15,
5452561,2039144,1,1,26,,,
5452562,2039145,1,2,77,,,
5452563,2039146,1,1,76,,,
5452564,2039146,2,2,65,,,
5452565,2039147,1,2,58,,,
5452566,2039147,3,1,39,,,
5452567,2039147,6,2,60,,,
5452568,2039148,1,1,60,,,
5452569,2039149,1,1,79,,,
5452570,2039150,1,2,34,,,
5452571,2039150,6,1,34,,1.70311E+15,
5452572,2039150,10,2,29,,,
5452573,2039151,1,1,81,,,
5452574,2039151,2,2,70,,,
5452575,2039152,1,2,81,,,
5452576,2039153,1,2,27,,,
5452577,2039154,1,1,60,,,
5452578,2039155,1,1,76,,,
5452579,2039155,2,2,65,,1.70313E+15,
5452580,2039156,1,1,48,,1.70318E+15,
5452581,2039156,3,1,26,,1.70313E+15,
5452582,2039156,3,2,23,,1.70313E+15,
5452583,2039157,1,2,81,,,
5452584,2039158,1,1,54,,1.70311E+15,
5452585,2039158,2,2,51,,1.70313E+15,
5452586,2039159,1,2,48,,,
5452587,2039159,15,2,83,,,
5452588,2039160,1,2,45,,1.70318E+15,
5452589,2039161,1,2,27,,1.70318E+15,
5452590,2039162,1,2,35,,,
5452591,2039163,1,1,85,,,
5452592,2039163,2,2,67,,1.70318E+15,
5452593,2039163,8,1,27,,,
5452594,2039163,8,1,9,,,
5452595,2039164,1,2,28,,,
5452596,2039164,2,1,29,,1.70313E+15,
5452597,2039164,3,2,1,,,
5452598,2039165,1,1,75,,,
5452599,2039166,1,2,68,,1.70314E+15,
5452600,2039166,8,2,17,1.70993E+11,1.70318E+15,
5452601,2039166,8,1,12,1.70993E+11,,
5452602,2039167,1,1,55,,,
5452603,2039168,1,2,54,,1.70317E+15,
5452604,2039168,3,1,31,,1.70313E+15,
5452605,2039168,3,2,29,,1.70314E+15,
5452606,2039169,1,2,49,,,
5452607,2039170,1,2,53,,1.70311E+15,
5452608,2039171,1,1,44,,1.70313E+15,
5452609,2039172,1,2,56,,,
5452610,2039172,8,1,13,1.70993E+11,,
5452611,2039172,19,1,58,,,
5452612,2039173,1,1,49,,,
5452613,2039174,1,2,53,,,
5452614,2039175,1,2,30,,,
5452616,2039176,1,1,31,,,
5452617,2039177,1,2,78,,,
5452618,2039177,3,2,39,,1.70313E+15,
5452619,2039177,6,2,72,,,
5452620,2039177,8,1,19,,,
5452621,2039177,3,2,47,,,
5452622,2039178,1,2,49,,,
5452623,2039179,1,2,77,,,
5452624,2039179,19,1,62,,,
5452625,2039180,1,2,81,,,
5452626,2039181,1,2,85,,,
5452627,2039181,13,1,36,,,
5452628,2039182,1,2,27,,,
5452629,2039183,1,2,47,,1.70316E+15,
5452630,2039183,3,1,21,,,
5452631,2039183,3,2,16,1.70993E+11,,
5452632,2039183,8,2,6,1.70993E+11,,
5452633,2039183,8,2,1,,,
5452634,2039183,19,1,46,,1.70313E+15,
5452635,2039184,1,1,32,,,
5452636,2039185,1,2,23,,1.70313E+15,
5452637,2039186,1,2,27,,,
5452638,2039187,1,2,45,,,
5452639,2039187,3,2,15,1.70993E+11,,
5452640,2039188,1,1,31,,,
5452641,2039189,1,1,75,,,
5452642,2039190,1,2,57,,1.70317E+15,
5452643,2039191,1,2,58,,,
5452644,2039191,3,1,39,,1.70311E+15,
5452645,2039191,6,2,60,,1.70313E+15,
5452646,2039192,1,2,77,,,
5452647,2039193,1,2,83,,,
5452648,2039194,1,2,40,,1.70315E+15,
5452649,2039194,3,2,21,,1.70313E+15,
5452650,2039194,3,2,19,,,
5452651,2039194,3,1,17,,,
5452654,2039194,8,2,1,,,
5452655,2039195,1,2,29,,1.70313E+15,
5452656,2039196,1,1,69,,,
5452657,2039196,2,2,55,,,
5452658,2039197,1,1,64,,,
5452659,2039198,1,1,26,,,
5452660,2039198,2,2,24,,,
5452661,2039199,1,2,38,,,
5452662,2039200,1,2,83,,,
5452663,2039201,1,2,77,,,
5452664,2039202,1,2,68,,,
5452665,2039202,8,2,17,1.70993E+11,1.70314E+15,
5452666,2039202,8,1,12,1.70993E+11,,
5452667,2039203,1,1,75,,,
5452668,2039204,1,1,79,,,
5452669,2039205,1,1,28,,,
5452670,2039205,2,2,42,,,
5452671,2039206,1,1,55,,,
5452672,2039207,1,2,45,,1.70314E+15,
5452673,2039208,1,1,52,,,
5452674,2039209,1,2,85,,,
5452675,2039209,13,1,36,,1.70316E+15,
5452676,2039210,1,2,50,,,
5452677,2039211,1,2,38,,,
5452678,2039211,2,1,41,,,
5452679,2039211,3,2,19,,1.70313E+15,
5452680,2039211,8,1,6,1.70993E+11,,
5452681,2039211,8,2,2,,,
5452682,2039211,8,2,2,,,
5452683,2039212,1,2,77,,,
5452684,2039212,19,1,62,,,
5452685,2039213,1,2,59,,,
5452686,2039213,3,1,29,,1.70317E+15,
5452687,2039214,1,2,82,,,
5452688,2039214,8,1,30,,,
5452689,2039214,3,2,50,,1.70314E+15,
5452690,2039214,3,2,50,,1.70318E+15,
5452691,2039215,1,1,28,,1.70311E+15,
5452692,2039215,2,2,42,,,
5452693,2039216,1,1,47,,1.70318E+15,
5452694,2039217,1,2,68,,,
5452695,2039218,1,2,26,,,
5452696,2039219,1,2,81,,,
5452697,2039220,1,2,42,,,
5452698,2039221,1,2,27,,,
5452699,2039221,3,1,9,1.70993E+11,,
5452700,2039221,3,2,7,1.70993E+11,,
5452701,2039221,3,2,3,,,
5452702,2039222,1,2,51,,,
5452703,2039223,1,2,68,,,
5452704,2039224,1,2,51,,1.70315E+15,
5452705,2039225,1,2,78,,,
5452706,2039225,3,2,39,,1.70318E+15,
5452707,2039225,6,2,72,,,
5452708,2039225,8,1,19,,,
5452709,2039225,3,2,47,,,
5452710,2039226,1,1,69,,1.70314E+15,
5452711,2039226,3,1,39,,1.70313E+15,
5452712,2039227,1,2,41,,1.70314E+15,
5452713,2039228,1,1,35,,,
5452714,2039229,1,1,47,,,
5452715,2039230,1,1,60,,,
5452716,2039231,1,1,45,,,
5452717,2039231,2,2,27,,1.70314E+15,
5452718,2039231,10,1,15,1.70993E+11,,
5452719,2039232,1,2,83,,,
5452720,2039233,1,2,40,,1.70316E+15,
5452721,2039234,1,1,53,,1.70313E+15,
5452722,2039234,2,2,50,,1.70313E+15,
5452723,2039234,3,1,19,,,
5452724,2039234,3,1,31,,1.70313E+15,
5452725,2039234,6,1,52,,,
5452726,2039235,1,2,78,,,
5452727,2039235,3,2,39,,1.70313E+15,
5452728,2039235,6,2,72,,,
5452729,2039235,8,1,19,,1.70313E+15,
5452730,2039235,3,2,47,,1.70313E+15,
5452731,2039236,1,2,72,,1.70317E+15,
5452732,2039236,2,1,72,,1.70313E+15,
5452733,2039236,3,2,29,,1.70314E+15,
5452734,2039237,1,2,53,,,
5452735,2039238,1,2,25,,1.70316E+15,
5452736,2039238,19,1,27,,1.70314E+15,
5452737,2039239,1,1,36,,1.70318E+15,
5452738,2039239,2,2,36,,1.70314E+15,
5452740,2039239,3,2,2,,,
5452741,2039240,1,1,44,,,
5452742,2039241,1,2,76,,,
5452743,2039241,2,1,67,,,
5452744,2039242,1,2,82,,,
5452745,2039242,8,1,30,,,
5452746,2039242,3,2,50,,,
5452747,2039242,3,2,50,,1.70313E+15,
5452748,2039243,1,2,49,,,
5452749,2039244,1,2,51,,,
5452750,2039245,1,2,36,,,
5452751,2039246,1,1,35,,1.70313E+15,
5452752,2039247,1,2,53,,1.70318E+15,
5452753,2039248,1,2,40,,1.70314E+15,
5452754,2039249,1,1,50,,1.70314E+15,
5452755,2039249,2,2,51,,,
5452756,2039250,1,1,69,,,
5452757,2039250,2,2,55,,1.70314E+15,
5452758,2039251,1,2,35,,1.70313E+15,
5452759,2039251,3,2,18,,1.70314E+15,
5452760,2039251,3,2,11,1.70993E+11,,
5452761,2039251,3,2,6,1.70993E+11,,
5452762,2039251,3,2,5,1.70993E+11,,
5452763,2039252,1,2,53,,,
5452764,2039253,1,2,65,,,
5452765,2039254,1,2,65,,1.70317E+15,
5452766,2039254,3,1,45,,,
5452767,2039254,3,1,40,,1.70311E+15,
5452768,2039254,18,1,51,,,
5452769,2039255,1,1,35,,1.70315E+15,
5452770,2039256,1,1,68,,,
5452771,2039257,1,2,41,,1.70313E+15,
5452772,2039257,2,1,46,,1.70313E+15,
5452773,2039257,3,1,2,,,
5452774,2039258,1,1,52,,,
5452775,2039259,1,2,38,,1.70318E+15,
5452776,2039259,3,1,15,1.70993E+11,,
5452777,2039260,1,1,77,,,
5452778,2039260,3,2,43,,1.70318E+15,
5452779,2039260,5,1,42,,1.70313E+15,
5452780,2039260,21,2,76,,,
5452781,2039261,1,2,42,,,
5452782,2039262,1,1,52,,,
5452783,2039263,1,2,52,,,
5452784,2039264,1,2,53,,1.70313E+15,
5452785,2039265,1,2,50,,,
5452786,2039266,1,2,47,,1.70313E+15,
5452787,2039267,1,2,83,,,
5452788,2039267,8,1,27,,1.70313E+15,
5452789,2039267,3,1,46,,,
5452790,2039268,1,2,35,,1.70313E+15,
5452791,2039269,1,2,51,,1.70311E+15,
5452792,2039270,1,2,42,,,
5452793,2039271,1,2,50,,,
5452794,2039271,8,1,6,1.70993E+11,,
5452795,2039272,1,2,53,,,
5452796,2039273,1,2,65,,1.70313E+15,
5452797,2039274,1,2,51,,1.70315E+15,
5452798,2039274,2,1,53,,1.70314E+15,
5452799,2039275,1,1,49,,,
5452800,2039276,1,2,35,,1.70312E+15,
5452801,2039276,3,1,15,1.70993E+11,,
5452802,2039276,3,1,7,1.70993E+11,,
5452803,2039276,19,1,32,,1.70313E+15,
5452804,2039277,1,2,37,,,
5452805,2039278,1,2,45,,1.70314E+15,
5452806,2039279,1,2,37,,1.70313E+15,
5452807,2039279,3,2,19,,1.70314E+15,
5452808,2039279,3,1,9,1.70993E+11,,
5452809,2039279,3,1,8,1.70993E+11,,
5452810,2039279,3,2,7,1.70993E+11,,
5452811,2039280,1,2,83,,,
5452812,2039281,1,2,81,,,
5452813,2039282,1,2,75,,,
5452814,2039282,8,2,36,,,
5452815,2039282,8,2,7,1.70993E+11,,
5452816,2039283,1,1,43,,,
5452817,2039284,1,2,45,,1.70318E+15,
5452818,2039284,3,2,15,1.70993E+11,,
5452819,2039285,1,2,54,,,
5452820,2039285,3,1,37,,1.70311E+15,
5452821,2039286,1,2,65,,,
5452822,2039287,1,2,47,,1.70313E+15,
5452823,2039288,1,1,37,,,
5452824,2039288,2,2,33,,,
5452826,2039289,1,2,57,,,
5452827,2039290,1,2,35,,,
5452828,2039290,3,2,18,,1.70318E+15,
5452830,2039290,3,2,6,1.70993E+11,,
5452831,2039290,3,2,5,1.70993E+11,,
5452832,2039291,1,1,30,,,
5452833,2039291,2,2,35,,,
5452834,2039292,1,1,79,,,
5452835,2039292,2,2,69,,,
5452836,2039293,1,2,50,,1.70314E+15,
5452837,2039293,20,1,12,1.70993E+11,,
5452838,2039293,20,1,12,1.70993E+11,,
5452839,2039293,20,2,7,1.70993E+11,,
5452840,2039294,1,1,73,,1.70315E+15,
5452841,2039294,2,2,64,,,
5452842,2039294,6,2,78,,,
5452843,2039294,3,1,27,,,
5452844,2039294,13,1,39,,,
5452845,2039295,1,2,56,,1.70314E+15,
5452846,2039296,1,1,48,,,
5452847,2039296,5,2,19,,1.70311E+15,
5452848,2039296,5,2,17,1.70993E+11,,
5452849,2039296,21,2,49,,1.70313E+15,
5452850,2039297,1,2,40,,1.7031E+15,
5452851,2039297,2,1,40,,1.70313E+15,
5452852,2039298,1,1,51,,1.70313E+15,
5452853,2039298,19,2,28,,1.70313E+15,
5452854,2039299,1,2,51,,,
5452855,2039300,1,2,38,,,
5452856,2039300,3,1,15,1.70993E+11,,
5452857,2039301,1,2,54,,1.70318E+15,
5452858,2039301,3,1,34,,1.70313E+15,
5452859,2039301,3,2,33,,,
5452860,2039301,8,2,2,,,
5452861,2039302,1,2,44,,1.70313E+15,
5452862,2039303,1,2,81,,,
5452863,2039304,1,2,79,,,
5452864,2039304,3,2,61,,,
5452865,2039305,1,1,34,,1.70311E+15,
5452866,2039305,2,2,32,,1.70314E+15,
5452867,2039305,3,2,6,1.70993E+11,,
5452869,2039305,3,2,1,,,
5452870,2039306,1,2,49,,,
5452871,2039307,1,1,36,,1.70318E+15,
5452872,2039307,2,2,36,,,
5452873,2039307,3,2,4,,,
5452874,2039307,3,2,2,,,
5452875,2039308,1,1,40,,,
5452876,2039309,1,2,83,,,
5452877,2039310,1,2,45,,,
5452878,2039311,1,2,29,,1.70313E+15,
5452879,2039311,3,1,12,1.70993E+11,,
5452880,2039311,3,2,8,1.70993E+11,,
5452881,2039311,3,2,3,,,
5452882,2039312,1,1,69,,1.70314E+15,
5452883,2039312,3,1,39,,,
5452884,2039313,1,1,39,,1.70318E+15,
5452885,2039314,1,1,48,,1.70311E+15,
5452886,2039314,2,2,50,,1.70313E+15,
5452887,2039314,3,1,27,,,
5452888,2039315,1,2,83,,,
5452889,2039316,1,2,38,,1.70315E+15,
5452891,2039317,1,1,75,,,
5452892,2039317,2,2,73,,,
5452893,2039317,3,1,64,,,
5452894,2039318,1,2,42,,,
5452895,2039318,3,2,18,,,
5452896,2039318,3,1,10,1.70993E+11,,
5452897,2039318,3,1,6,1.70993E+11,,
5452898,2039318,3,1,5,1.70993E+11,,
5452899,2039319,1,1,52,,1.70313E+15,
5452900,2039320,1,2,56,,1.70313E+15,
5452901,2039321,1,1,52,,1.70313E+15,
5452902,2039321,2,2,52,,1.70314E+15,
5452903,2039321,7,2,87,,,
5452904,2039322,1,1,37,,1.70314E+15,
5452905,2039323,1,2,53,,1.70314E+15,
5452906,2039324,1,2,50,,1.70313E+15,
5452907,2039325,1,2,45,,,
5452908,2039325,3,2,15,1.70993E+11,,
5452909,2039326,1,2,47,,1.70318E+15,
5452910,2039326,2,1,61,,,
5452911,2039326,3,1,20,,1.70314E+15,
5452912,2039326,13,2,17,1.70993E+11,1.70317E+15,
5452913,2039327,1,2,53,,1.70314E+15,
5452914,2039328,1,2,36,,,
5452915,2039329,1,1,52,,,
5452916,2039330,1,1,49,,1.70314E+15,
5452917,2039331,1,1,65,,,
5452918,2039331,2,2,35,,1.70314E+15,
5452919,2039331,3,1,8,1.70319E+11,,
5452920,2039332,1,2,75,,,
5452921,2039332,8,2,36,,,
5452922,2039332,8,2,7,1.70993E+11,,
5452923,2039333,1,2,50,,1.70313E+15,
5452924,2039333,20,1,12,1.70993E+11,,
5452925,2039333,20,1,12,1.70993E+11,,
5452926,2039333,20,2,7,1.70993E+11,,
5452927,2039334,1,2,38,,1.70313E+15,
5452928,2039334,3,2,16,1.70993E+11,,
5452929,2039334,3,1,12,1.70993E+11,,
5452930,2039335,1,2,42,,,
5452931,2039336,1,2,52,,1.70313E+15,
5452932,2039336,16,2,53,,1.70313E+15,
5452933,2039336,3,1,30,,1.7031E+15,
5452934,2039336,16,2,32,,1.70313E+15,
5452935,2039337,1,2,75,,,
5452936,2039337,8,2,36,,1.70311E+15,
5452937,2039337,8,2,7,1.70993E+11,,
5452938,2039338,1,1,45,,,
5452939,2039338,13,1,24,,1.70313E+15,
5452940,2039339,1,2,45,,1.70314E+15,
5452941,2039339,2,1,48,,,
5452942,2039339,3,2,17,,,
5452943,2039340,1,2,65,,1.70314E+15,
5452944,2039341,1,1,48,,,
5452945,2039341,3,1,11,1.70993E+11,,
5452946,2039342,1,2,35,,,
5452949,2039342,19,1,34,,,
5452950,2039343,1,2,53,,1.70317E+15,
5452951,2039343,3,1,37,,1.70314E+15,
5452952,2039344,1,2,76,,,
5452953,2039345,1,1,37,,,
5452954,2039345,2,2,35,,,
5452955,2039345,3,2,1,,,
5452956,2039346,1,2,49,,,
5452957,2039347,1,2,49,,,
5452958,2039348,1,2,68,,1.70314E+15,
5452959,2039349,1,2,49,,1.70313E+15,
5452960,2039350,1,1,53,,1.70313E+15,
5452961,2039350,2,2,50,,1.70313E+15,
5452962,2039350,3,1,19,,1.70318E+15,
5452963,2039350,3,1,31,,,
5452964,2039350,6,1,52,,,
5452965,2039351,1,2,40,,,
5452966,2039351,2,1,40,,1.70313E+15,
5452967,2039352,1,1,52,,1.70313E+15,
5452968,2039353,1,2,78,,,
5452969,2039353,3,2,39,,1.70314E+15,
5452970,2039353,6,2,72,,,
5452971,2039353,8,1,19,,1.70315E+15,
5452972,2039353,3,2,47,,,
5452973,2039354,1,1,53,,1.70313E+15,
5452974,2039355,1,1,53,,,
5452975,2039355,2,2,50,,1.70313E+15,
5452976,2039355,3,1,19,,,
5452977,2039355,3,1,31,,1.70318E+15,
5452978,2039355,6,1,52,,,
5452979,2039356,1,2,53,,,
5452980,2039356,6,2,40,,1.70314E+15,
5452981,2039357,1,2,38,,,
5452982,2039358,1,2,48,,1.70313E+15,
5452983,2039358,2,1,52,,1.70314E+15,
5452984,2039359,1,2,38,,1.70314E+15,
