tucaseid,place_type,start_time,stop_time,activity_risk,place_risk
"20060908060586","Other Household",715,899,0,2
"20060908060586","Other",900,1229,0,0
"20060908060586","Household",1230,1439,0,2
"20060908060639","Household",0,434,0,2
"20060908060639","Other",435,469,0,0
"20060908060639","School",470,474,0,1
"20060908060639","Other",475,499,0,0
"20060908060639","Household",500,884,0,2
"20060908060639","Other",885,904,0,0
"20060908060639","School",905,919,0,1
"20060908060639","Other",920,944,0,0
"20060908060639","Household",945,1079,0,2
"20060908060639","Other",1080,1199,0,0
"20060908060639","Household",1200,1439,0,2
"20060908060664","Household",0,659,0,2
"20060908060664","Other",660,804,0,0
"20060908060664","Household",805,1439,0,2
"20060908060692","Household",0,1439,0,2
"20060908060719","Gym",0,89,2,2
"20060908060719","Other",90,109,0,0
"20060908060719","Household",110,239,0,2
"20060908060719","Other",240,304,0,0
"20060908060719","Household",305,899,0,2
"20060908060719","Other",900,1019,0,0
"20060908060719","Other Household",1020,1079,0,2
"20060908060719","Other",1080,1184,0,0
"20060908060719","Other Household",1185,1409,0,2
"20060908060719","Other",1410,1439,0,0
"20060908060860","Household",0,1439,0,2
"20060908060862","Household",0,449,0,2
"20060908060862","Other",450,675,0,0
"20060908060862","Household",676,795,0,2
"20060908060862","Other",796,825,0,0
"20060908060862","Household",826,975,0,2
"20060908060862","Other",976,1289,0,0
"20060908060862","Household",1290,1439,0,2
"20060908060947","Household",0,599,0,2
"20060908060947","Other",600,699,0,0
"20060908060947","Household",700,729,0,2
"20060908060947","Other",730,929,0,0
"20060908060947","Household",930,1174,0,2
"20060908060947","Other",1175,1287,0,0
"20060908060947","Household",1288,1439,0,2
"20060908060994","Workplace",0,479,0,0
"20060908060994","Other",480,509,0,0
"20060908060994","Household",510,1379,0,2
"20060908060994","Other",1380,1409,0,0
"20060908060994","Workplace",1410,1439,0,0
"20060908061022","Household",0,1439,0,2
"20060908061055","Other",0,9,0,0
"20060908061055","Household",10,419,0,2
"20060908061055","Other",420,479,0,0
"20060908061055","Workplace",480,869,0,0
"20060908061055","Other",870,939,0,0
"20060908061055","Workplace",940,1049,0,0
"20060908061055","Other",1050,1059,0,0
"20060908061055","Other",1060,1089,2,0
"20060908061055","Other",1090,1099,0,0
"20060908061055","Other",1100,1129,2,0
"20060908061055","Other",1130,1139,0,0
"20060908061055","Other",1140,1169,2,0
"20060908061055","Other",1170,1179,0,0
"20060908061055","Other",1180,1209,2,0
"20060908061055","Other",1210,1219,0,0
"20060908061055","Other",1220,1259,2,0
"20060908061055","Other",1260,1279,0,0
"20060908061055","Household",1280,1294,0,2
"20060908061055","Other",1295,1439,0,0
"20060908061072","Household",0,1439,0,2
"20060908061107","Household",0,644,0,2
"20060908061107","Other",645,759,0,0
"20060908061107","Household",760,1109,0,2
"20060908061107","Other",1110,1139,0,0
"20060908061107","Other Household",1140,1349,0,2
"20060908061107","Other",1350,1379,0,0
"20060908061107","Household",1380,1439,0,2
"20060908061183","Household",0,394,0,2
"20060908061183","Other",395,434,0,0
"20060908061183","School",435,616,0,1
"20060908061183","Other",617,636,0,0
"20060908061183","School",637,844,0,1
"20060908061183","Other",845,854,0,0
"20060908061183","Household",855,1169,0,2
"20060908061183","Other",1170,1309,0,0
"20060908061183","Household",1310,1439,0,2
"20060908061194","Household",0,948,0,2
"20060908061194","Other",949,998,0,0
"20060908061194","Household",999,1439,0,2
"20060908061266","Household",0,764,0,2
"20060908061266","Other",765,819,0,0
"20060908061266","Other Household",820,834,0,2
"20060908061266","Other",835,875,0,0
"20060908061266","Household",876,1439,0,2
"20060908061307","Household",0,539,0,2
"20060908061307","Other",540,734,0,0
"20060908061307","Household",735,1439,0,2
"20060908061330","Household",0,524,0,2
"20060908061330","Other",525,534,0,0
"20060908061330","Workplace",535,899,0,0
"20060908061330","Other",900,909,0,0
"20060908061330","Household",910,1439,0,2
"20060908061387","Household",0,389,0,2
"20060908061387","Other",390,410,0,0
"20060908061387","Household",411,899,0,2
"20060908061387","Other",900,921,0,0
"20060908061387","Household",922,951,0,2
"20060908061387","Other",952,1083,0,0
"20060908061387","Household",1084,1439,0,2
"20060908061515","Other Household",0,59,0,2
"20060908061515","Household",60,599,0,2
"20060908061515","Other",600,1067,0,0
"20060908061515","Other Household",1068,1307,0,2
"20060908061515","Other",1308,1317,0,0
"20060908061515","Other Household",1318,1439,0,2
"20060908061579","Household",0,569,0,2
"20060908061579","Other",570,694,0,0
"20060908061579","Household",695,1439,0,2
"20060908061650","Household",0,629,0,2
"20060908061650","Other",630,864,0,0
"20060908061650","Household",865,1004,0,2
"20060908061650","Other",1005,1079,0,0
"20060908061650","Household",1080,1439,0,2
"20060908061663","Household",0,779,0,2
"20060908061663","Other",780,1049,0,0
"20060908061663","Household",1050,1439,0,2
"20060908061751","Household",0,509,0,2
"20060908061751","Other",510,543,0,0
"20060908061751","Household",544,719,0,2
"20060908061751","Other",720,783,0,0
"20060908061751","Household",784,1439,0,2
"20060908061767","Household",0,612,0,2
"20060908061767","Other",613,627,0,0
"20060908061767","Household",628,1439,0,2
"20060908061797","Other",0,1,0,0
"20060908061797","Household",2,1034,0,2
"20060908061797","Other",1035,1429,0,0
"20060908061797","Other Household",1430,1431,0,2
"20060908061797","Other",1432,1439,0,0
"20060908061869","Household",0,419,0,2
"20060908061869","Other",420,439,0,0
"20060908061869","Workplace",440,499,0,0
"20060908061869","Other",500,519,0,0
"20060908061869","Household",520,534,0,2
"20060908061869","Other",535,549,0,0
"20060908061869","Other Household",550,559,0,2
"20060908061869","Other",560,561,0,0
"20060908061869","Other Household",562,576,0,2
"20060908061869","Other",578,745,0,0
"20060908061869","Household",746,959,0,2
"20060908061869","Other",960,1270,0,0
"20060908061869","Household",1271,1439,0,2
"20060908061937","Household",0,1439,0,2
"20060908062009","Household",0,389,0,2
"20060908062009","Other",390,409,0,0
"20060908062009","Workplace",410,869,0,0
"20060908062009","Other",870,884,0,0
"20060908062009","Household",885,1109,0,2
"20060908062009","Other",1110,1114,0,0
"20060908062009","Other Household",1115,1119,0,2
"20060908062009","Other",1120,1214,0,0
"20060908062009","Other Household",1215,1219,0,2
"20060908062009","Other",1220,1229,0,0
"20060908062009","Household",1230,1439,0,2
"20060908062045","Household",0,419,0,2
"20060908062045","Other",420,439,0,0
"20060908062045","Workplace",440,929,0,0
"20060908062045","Other",930,959,0,0
"20060908062045","Other Household",960,989,0,2
"20060908062045","Other",990,1019,0,0
"20060908062045","Household",1020,1439,0,2
"20060908062101","Household",0,869,0,2
"20060908062101","Other",870,1019,0,0
"20060908062101","Household",1020,1069,0,2
"20060908062101","Other",1070,1159,0,0
"20060908062101","Household",1160,1439,0,2
"20060908062187","Household",0,779,0,2
"20060908062187","Other",780,799,0,0
"20060908062187","Household",800,1439,0,2
"20060908062325","Workplace",0,179,0,0
"20060908062325","Other",180,184,0,0
"20060908062325","Household",185,459,0,2
"20060908062325","Other",460,464,0,0
"20060908062325","School",465,469,0,1
"20060908062325","Other",470,474,0,0
"20060908062325","Gym",475,594,2,2
"20060908062325","Other",595,599,0,0
"20060908062325","Household",600,659,0,2
"20060908062325","Other",660,669,0,0
"20060908062325","Workplace",670,729,0,0
"20060908062325","Other",730,739,0,0
"20060908062325","Household",740,839,0,2
"20060908062325","Other",840,844,0,0
"20060908062325","School",845,849,0,1
"20060908062325","Other",850,859,0,0
"20060908062325","Other Household",860,864,0,2
"20060908062325","Other",865,869,0,0
"20060908062325","Household",870,984,0,2
"20060908062325","Other",985,994,0,0
"20060908062325","Workplace",995,1439,0,0
"20060908062432","Household",0,1079,0,2
"20060908062432","Other",1080,1289,0,0
"20060908062432","Household",1290,1439,0,2
"20060908062457","Household",0,544,0,2
"20060908062457","Workplace",546,869,0,0
"20060908062457","Household",871,900,0,2
"20060908062457","Other",901,1249,0,0
"20060908062457","Household",1250,1439,0,2
"20060909060983","Household",0,374,0,2
"20060909060983","Other",375,404,0,0
"20060909060983","Workplace",405,664,0,0
"20060909060983","Other",665,714,0,0
"20060909060983","Workplace",715,989,0,0
"20060909060983","Other",990,1027,0,0
"20060909060983","Household",1028,1439,0,2
"20060909061433","Household",0,404,0,2
"20060909061433","Other",405,409,0,0
"20060909061433","Workplace",410,429,0,0
"20060909061433","Other",430,434,0,0
"20060909061433","Household",435,509,0,2
"20060909061433","Other",510,514,0,0
"20060909061433","Workplace",515,569,0,0
"20060909061433","Other",570,639,0,0
"20060909061433","Workplace",640,779,0,0
"20060909061433","Other",780,784,0,0
"20060909061433","Household",785,874,0,2
"20060909061433","Workplace",875,1019,0,0
"20060909061433","Other",1020,1031,0,0
"20060909061433","Household",1032,1104,0,2
"20060909061433","Other",1105,1174,0,0
"20060909061433","Household",1175,1439,0,2
"20060909061562","Household",0,449,0,2
"20060909061562","Other",450,454,0,0
"20060909061562","Workplace",457,516,0,0
"20060909061562","Other",519,614,0,0
"20060909061562","Household",615,779,0,2
"20060909061562","Other",780,1034,0,0
"20060909061562","Other Household",1035,1169,0,2
"20060909061562","Other",1170,1189,0,0
"20060909061562","Household",1190,1439,0,2
"20060909061891","Household",0,469,0,2
"20060909061891","Other",470,479,0,0
"20060909061891","Gym",480,519,2,2
"20060909061891","Other",520,529,0,0
"20060909061891","Household",530,1439,0,2
"20061008060533","Household",0,314,0,2
"20061008060533","Other",315,344,0,0
"20061008060533","Workplace",345,1019,0,0
"20061008060533","Other",1020,1079,0,0
"20061008060533","Household",1080,1439,0,2
"20061008061020","Household",0,419,0,2
"20061008061020","Other",420,449,0,0
"20061008061020","Workplace",450,629,0,0
"20061008061020","Household",630,659,0,2
"20061008061020","Workplace",660,989,0,0
"20061008061020","Household",990,1439,0,2
"20061008061192","Household",0,359,0,2
"20061008061192","Other",360,374,0,0
"20061008061192","Workplace",375,899,0,0
"20061008061192","Other",900,914,0,0
"20061008061192","Household",915,1094,0,2
"20061008061192","Other",1095,1319,0,0
"20061008061192","Household",1321,1439,0,2
"20061008061227","Household",0,359,0,2
"20061008061227","Other",360,364,0,0
"20061008061227","Workplace",365,539,0,0
"20061008061227","Other",540,764,0,0
"20061008061227","Other Household",765,769,0,2
"20061008061227","Other",770,779,0,0
"20061008061227","Workplace",780,899,0,0
"20061008061227","Other",900,904,0,0
"20061008061227","Household",905,959,0,2
"20061008061227","Other",960,971,0,0
"20061008061227","Household",972,986,0,2
"20061008061227","Other",987,991,0,0
"20061008061227","Other Household",992,1124,0,2
"20061008061227","Other",1125,1129,0,0
"20061008061227","Household",1130,1439,0,2
"20061008061269","Household",0,599,0,2
"20061008061269","Other",600,609,0,0
"20061008061269","Other Household",610,614,0,2
"20061008061269","Other",615,1339,0,0
"20061008061269","Other Household",1340,1341,0,2
"20061008061269","Other",1342,1351,0,0
"20061008061269","Household",1352,1439,0,2
"20061008061324","Household",0,389,0,2
"20061008061324","Other",390,479,0,0
"20061008061324","Workplace",480,959,0,0
"20061008061324","Other",960,1129,0,0
"20061008061324","Household",1130,1439,0,2
"20061008061402","Household",0,374,0,2
"20061008061402","Other",375,434,0,0
"20061008061402","Household",435,599,0,2
"20061008061402","Other",600,954,0,0
"20061008061402","Household",955,1024,0,2
"20061008061402","Other",1025,1114,0,0
"20061008061402","Household",1115,1439,0,2
"20061008061799","Household",0,539,0,2
"20061008061799","Other",540,689,0,0
"20061008061799","Other Household",690,749,0,2
"20061008061799","Other",750,769,0,0
"20061008061799","Household",770,949,0,2
"20061008061799","Other",950,1019,0,0
"20061008061799","Household",1020,1439,0,2
"20061008061994","Household",0,644,0,2
"20061008061994","Other",645,789,0,0
"20061008061994","Household",790,1439,0,2
"20061008062335","Household",0,779,0,2
"20061008062335","Other",780,874,0,0
"20061008062335","Household",875,1439,0,2
"20061008062411","Household",0,554,0,2
"20061008062411","Other",555,843,0,0
"20061008062411","Household",844,974,0,2
"20061008062411","Other",975,984,0,0
"20061008062411","Other Household",985,1024,0,2
"20061008062411","Other",1025,1069,0,0
"20061008062411","Household",1070,1439,0,2
"20061008062444","Household",0,509,0,2
"20061008062444","Other",510,559,0,0
"20061008062444","Household",560,794,0,2
"20061008062444","Other",795,814,0,0
"20061008062444","Household",815,839,0,2
"20061008062444","Other",840,1039,0,0
"20061008062444","Household",1040,1199,0,2
"20061008062444","Other",1200,1214,0,0
"20061008062444","School",1215,1216,0,1
"20061008062444","Other",1217,1231,0,0
"20061008062444","Household",1232,1379,0,2
"20061008062444","Other",1380,1394,0,0
"20061008062444","School",1395,1404,0,1
"20061008062444","Other",1405,1407,0,0
"20061008062444","Household",1409,1439,0,2
"20061008062526","Household",0,539,0,2
"20061008062526","Other",540,649,0,0
"20061008062526","Household",650,654,0,2
"20061008062526","Other",655,774,0,0
"20061008062526","Other Household",775,1169,0,2
"20061008062526","Other",1170,1194,0,0
"20061008062526","Household",1195,1439,0,2
"20061009060050","Household",0,949,0,2
"20061009060050","Other",950,964,0,0
"20061009060050","Other Household",965,1204,0,2
"20061009060050","Other",1205,1219,0,0
"20061009060050","Household",1220,1439,0,2
"20061009060076","Household",0,1439,0,2
"20061009060518","Household",0,459,0,2
"20061009060518","Other",460,529,0,0
"20061009060518","Household",530,532,0,2
"20061009060518","Other",533,789,0,0
"20061009060518","Household",790,799,0,2
"20061009060518","Other",800,1019,0,0
"20061009060518","Household",1020,1439,0,2
"20061009060525","Household",0,429,0,2
"20061009060525","Other",430,444,0,0
"20061009060525","Workplace",445,779,0,0
"20061009060525","Other",780,974,0,0
"20061009060525","Household",975,1079,0,2
"20061009060525","Other",1080,1169,0,0
"20061009060525","School",1170,1279,0,1
"20061009060525","Other",1280,1294,0,0
"20061009060525","Household",1295,1439,0,2
"20061009060565","Household",0,399,0,2
"20061009060565","Other",400,419,0,0
"20061009060565","Workplace",420,1019,0,0
"20061009060565","Other",1020,1049,0,0
"20061009060565","Household",1050,1439,0,2
"20061009060596","Household",0,604,0,2
