person_id,hh_id,relate,sex,age,gq_id,school_id,work_id,tucaseid_weekend,tucaseid_weekday,infected
"5451888","2038801",3,1,5,"","170319101441","","5653-034-1997-2","5653-034-1997-1",0
"5451889","2038801",3,1,2,"","","","6605-037-1997-2","6605-037-1997-1",0
"5451890","2038801",4,1,0,"","","","6133-180-1997-2","6133-180-1997-1",0
"5451891","2038802",1,2,26,"","","1703132060000173","20031110031822","20051010051738",0
"5451892","2038803",1,2,80,"","","","20030907031437","20070101071181",0
"5451893","2038804",1,1,30,"","","","20030201032547","20050112041738",0
"5451894","2038804",6,1,32,"","","10054262","20060908060045","20030706031237",0
"5451895","2038804",11,2,28,"","","170319101368","20060101062118","20060201060525",0
"5451896","2038805",1,2,39,"","","1703128020000368","20040908040068","20030908031553",0
"5451897","2038805",3,2,19,"","","1703132020003437","20050908051700","20050605052329",0
"5451898","2038805",3,1,18,"","","","20050806051270","20050503051574",0
"5451899","2038805",3,1,17,"","170993000925","1703124220000067","20050806051270","20050503051574",0
"5451900","2038805",3,1,15,"","170993000761","","20050201051947","20050402051444",0
"5451901","2038805",3,1,14,"","170993004265","","6145-037-2002-2","6145-037-2002-1",0
"5451902","2038806",1,2,27,"","","","20050503050954","20030504030697",0
"5451903","2038807",1,1,56,"","","","20040805041374","20031009033210",0
"5451904","2038807",19,2,31,"","","1703128200000165","20040403041679","20040112031614",0
"5451905","2038808",1,2,57,"","","","20050908051348","20050504051910",0
"5451906","2038808",3,2,22,"","","1703141130000035","20050302052139","20050503051519",0
"5451907","2038808",3,2,18,"","","","20060707061255","20070705071525",0
"5451908","2038809",1,2,77,"","","","20041212041089","20050404050958",0
"5451909","2038810",1,1,69,"","","","20060201062520","20060112052075",0
"5451910","2038810",2,2,55,"","","","20050908051348","20050504051910",0
"5451911","2038811",1,2,36,"","","1703133030000008","20041110042225","20041211040029",0
"5451912","2038811",3,1,10,"","170993001014","","5922-040-1997-2","5922-040-1997-1",0
"5451913","2038812",1,2,44,"","","","20051211052509","20050201050829",0
"5451914","2038812",3,2,16,"","170993000925","","20050908051700","20050605052329",0
"5451915","2038813",1,2,81,"","","","20070403071962","20041111042426",0
"5451916","2038814",1,2,57,"","","","20050908051348","20050504051910",0
"5451917","2038814",3,2,22,"","","1703182020100171","20050302052139","20050503051519",0
"5451918","2038814",3,2,18,"","","","20060707061255","20070705071525",0
"5451919","2038815",1,2,31,"","","","20061211061602","20060605060696",0
"5451920","2038816",1,2,76,"","","","20041212041089","20050404050958",0
"5451921","2038817",1,2,32,"","","1703136030000007","20061211061995","20030112022445",0
"5451922","2038818",1,1,28,"","","","20051211052482","20060606060575",0
"5451923","2038818",2,2,42,"","","","20060404061713","20050808051843",0
"5451924","2038819",1,2,66,"","","","20040112031183","20030402031724",0
"5451925","2038820",1,1,55,"","","","20050302051309","20040403040832",0
"5451926","2038821",1,1,60,"","","1703133010000272","20051111050917","20030605032398",0
"5451927","2038822",1,2,51,"","","","20030705031356","20050808050925",0
"5451928","2038823",1,2,71,"","","","20050403050835","20050302051004",0
"5451929","2038823",17,1,56,"","","1703132010002218","20070111061507","20060112050062",0
"5451930","2038824",1,2,80,"","","","20030907031437","20070101071181",0
"5451931","2038825",1,1,29,"","","","20050604051248","20070908071521",0
"5451932","2038826",1,1,26,"","","1703176090000146","20041211041787","20050301051374",0
"5451933","2038826",2,2,24,"","","1703132010002232","20070112062279","20050101050146",0
"5451934","2038827",1,1,28,"","","","20040807041563","20051211050092",0
"5451935","2038827",2,2,21,"","","1703168090000069","20031211033198","20050908051639",0
"5451936","2038828",1,2,39,"","","","20061008062444","20070403072028",0
"5451937","2038829",1,2,51,"","","1703172030000069","20030705031356","20050808050925",0
"5451938","2038830",1,2,77,"","","","20041212041089","20050404050958",0
"5451939","2038831",1,2,83,"","","","20041212041089","20050404050958",0
"5451940","2038832",1,2,39,"","","","20040908040068","20030908031553",0
"5451941","2038832",3,2,19,"","","","20050908051700","20050605052329",0
"5451942","2038832",3,1,18,"","","","20050806051270","20050503051574",0
"5451943","2038832",3,1,17,"","170993000925","1703138040000013","20050806051270","20050503051574",0
"5451944","2038832",3,1,15,"","170993000761","","20050201051947","20050402051444",0
"5451945","2038832",3,1,14,"","170993004265","","6145-037-2002-2","6145-037-2002-1",0
"5451946","2038833",1,1,34,"","","1703138140000028","20031111033544","20031009031254",0
"5451947","2038833",6,2,36,"","","1703138140000024","20060112050912","20050707050043",0
"5451948","2038834",1,2,79,"","","","20050403050835","20050302051004",0
"5451949","2038834",3,2,61,"","","","20031110031718","20050605050864",0
"5451950","2038835",1,2,29,"","","","20050201052403","20061212062493",0
"5451951","2038836",1,1,45,"","","","20060111050076","20070402071994",0
"5451952","2038836",13,1,24,"","","","20060807060705","20061110061092",0
"5451953","2038837",1,1,61,"","","","20040807040516","20040302041703",0
"5451954","2038837",2,2,57,"","","","20050101051122","20050201051222",0
"5451955","2038838",1,1,64,"","","","20040706040881","20060112052075",0
"5451956","2038839",1,1,53,"","","1703132010001995","20041211042433","20051110051099",0
"5451957","2038839",2,2,47,"","","1703128200000165","20060212051032","20041108041919",0
"5451958","2038840",1,1,28,"","","","20070403072064","20060112050806",0
"5451959","2038841",1,2,79,"","","","20050403050835","20050403050506",0
"5451960","2038841",3,2,61,"","","","20031110031718","20050605050864",0
"5451961","2038842",1,2,30,"","","1703108120000589","20050403051027","20040201042222",0
"5451962","2038842",3,1,13,"","170993004265","","6635-052-2007-2","6635-052-2007-1",0
"5451963","2038843",1,2,77,"","","","20040806042121","20050112041842",0
"5451964","2038843",19,1,62,"","","","20070403070089","20051109052514",0
"5451965","2038844",1,1,40,"","","1703138120000035","20060111051967","20050807051089",0
"5451966","2038845",1,2,38,"","","","20040302041599","20050201052187",0
"5451967","2038845",3,2,20,"","","1703132050002524","20040302040952","20050807051883",0
"5451968","2038845",3,1,19,"","","","20060807061549","20060605062092",0
"5451969","2038845",3,1,12,"","170993004265","","5299-057-2007-2","5299-057-2007-1",0
"5451970","2038846",1,1,79,"","","","20060504061282","20051110052235",0
"5451971","2038846",2,2,69,"","","","20071211072328","20060908060994",0
"5451972","2038847",1,2,75,"","","","20070403071259","20051009051600",0
"5451973","2038847",8,2,36,"","","","20050302051623","20030706030110",0
"5451974","2038847",8,2,7,"","170993000668","","6657-033-2002-2","6657-033-2002-1",0
"5451975","2038848",1,2,39,"","","","20040908040068","20030908031553",0
"5451976","2038848",3,2,19,"","","1703108150000641","20050908051700","20050605052329",0
"5451977","2038848",3,1,18,"","","1703174010000089","20050806051270","20050503051574",0
"5451978","2038848",3,1,17,"","170993000925","","20050806051270","20050503051574",0
"5451979","2038848",3,1,15,"","170993000761","","20050201051947","20050402051444",0
"5451980","2038848",3,1,14,"","170993004265","","6145-037-2002-2","6145-037-2002-1",0
"5451981","2038849",1,2,79,"","","","20050403050835","20050403050506",0
"5451982","2038849",3,2,61,"","","","20031110031718","20050605050864",0
"5451983","2038850",1,1,76,"","","","20071009072237","20041009040883",0
"5451984","2038850",2,2,65,"","","","20031110031718","20050605050864",0
"5451985","2038851",1,2,76,"","","","20041212041089","20050404050958",0
"5451986","2038852",1,2,55,"","","","20030807032300","20030112021385",0
"5451987","2038852",3,1,27,"","","1703128300000043","20060112051831","20070112061640",0
"5451988","2038853",1,1,56,"","","","20051211051191","20050807051023",0
"5451989","2038854",1,2,29,"","","","20040201041588","20050201050111",0
"5451990","2038854",7,2,57,"","","","20050908051348","20050504051910",0
"5451991","2038854",3,2,12,"","170993000668","","6706-037-2007-2","6706-037-2007-1",0
"5451992","2038854",3,1,5,"","170993001014","","6110-047-2002-2","6110-047-2002-1",0
"5451993","2038854",3,2,3,"","","","5863-044-1997-2","5863-044-1997-1",0
"5451994","2038855",1,2,76,"","","","20040706041281","20041110040505",0
"5451995","2038856",1,2,42,"","","","20060101060533","20040504041507",0
"5451996","2038857",1,2,51,"","","1703166040000023","20030807032300","20030112021385",0
"5451997","2038858",1,1,28,"","","1703180760000288","20051211052482","20060606060575",0
"5451998","2038858",2,2,42,"","","","20060404061713","20050808051843",0
"5451999","2038859",1,2,58,"","","","20050908051348","20050504051910",0
"5452000","2038859",3,1,39,"","","1703132030000947","20050212041759","20060504061935",0
"5452001","2038859",6,2,60,"","","1703133030000008","20050707050930","20071009071280",0
"5452002","2038860",1,1,64,"","","","20040706040881","20060112052075",0
"5452003","2038861",1,2,81,"","","","20070403071962","20041111042426",0
"5452004","2038862",1,2,23,"","","","20050201052403","20060201061661",0
"5452005","2038863",1,2,26,"","","1703128360000054","20030908033261","20031211032383",0
"5452006","2038864",1,1,43,"","","","20050403051086","20050212042212",0
"5452007","2038864",2,2,46,"","","","20051211052509","20050201050829",0
"5452008","2038865",1,2,51,"","","","20031009033180","20051009050962",0
"5452009","2038865",3,2,21,"","","1703132060000174","20041211041703","20060807062011",0
"5452010","2038866",1,1,77,"","","","20041009041582","20050908051742",0
"5452011","2038866",3,2,43,"","","","20031111030133","20041108040958",0
"5452012","2038866",5,1,42,"","","","20031212031468","20070302070549",0
"5452013","2038866",21,2,76,"","","","20050403050835","20050403050506",0
"5452014","2038867",1,1,54,"","","1703128020000345","20051010050074","20051210051024",0
"5452015","2038867",2,2,53,"","","","20051110050648","20040908040062",0
"5452016","2038867",3,1,27,"","","1703132060000174","20061211062391","20071009072027",0
"5452017","2038867",3,1,22,"","","","20040807041563","20051211050092",0
"5452018","2038868",1,1,18,"","","","20050807050059","20061009061937",0
"5452019","2038869",1,1,37,"","","","20070706071252","20061009061028",0
"5452020","2038869",7,2,60,"","","","20030605032515","20051110051189",0
"5452021","2038870",1,1,43,"","","10054258","20060111050076","20070402071994",0
"5452022","2038871",1,2,40,"","","","20060101060533","20040504041507",0
"5452023","2038871",2,1,42,"","","1703132050002536","20050403051086","20050212042212",0
"5452024","2038871",3,1,13,"","170993000667","","6121-061-2007-2","6121-061-2007-1",0
"5452025","2038871",3,1,11,"","170993001014","","6250-034-1997-2","6250-034-1997-1",0
"5452026","2038872",1,1,79,"","","","20050201052171","20031211032839",0
"5452027","2038873",1,2,34,"","","1703141140000065","20050112042267","20050908050641",0
"5452028","2038874",1,2,49,"","","1703175060000032","20061008061994","20050504051022",0
"5452029","2038874",3,1,2,"","","","5430-053-2007-2","5430-053-2007-1",0
"5452030","2038875",1,2,52,"","","","20050201051687","20050505052320",0
"5452031","2038875",3,2,24,"","","1703132020002794","20070908070047","20040705041063",0
"5452032","2038876",1,1,43,"","","1703125150000036","20070907071724","20060403061333",0
"5452033","2038876",6,1,49,"","","1703144020000170","20060111050076","20070402071994",0
"5452034","2038877",1,1,40,"","","1703138120000029","20060111051967","20050807051089",0
"5452035","2038878",1,2,29,"","","","20050503050954","20040706040599",0
"5452036","2038879",1,2,27,"","","","20070404071167","20050403051715",0
"5452037","2038879",3,1,7,"","170319101461","","6335-038-2002-2","6335-038-2002-1",0
"5452038","2038880",1,2,51,"","","","20030807032300","20030112021385",0
"5452039","2038881",1,2,52,"","","1703132030001070","20051110050648","20040908040062",0
"5452040","2038882",1,2,50,"","","1703138120000029","20040110033493","20030303033656",0
"5452041","2038882",8,1,6,"","170993001014","","3033-002-1997-2","3033-002-1997-1",0
"5452042","2038883",1,2,67,"","","","20071009071031","20050706052151",0
"5452043","2038883",3,1,40,"","","1703139050000005","20050908050669","20060303062376",0
"5452044","2038883",8,2,9,"","170993001163","","5784-032-1997-2","5784-032-1997-1",0
"5452045","2038883",8,2,4,"","170993001052","","6436-046-1997-2","6436-046-1997-1",0
"5452046","2038883",8,2,14,"","170993004265","","5899-032-2002-2","5899-032-2002-1",0
"5452047","2038884",1,1,46,"","","","20060706062213","20040301041532",0
"5452048","2038884",18,1,37,"","","1703132060000171","20041210041057","20060808062038",0
"5452049","2038885",1,2,35,"","","","20030303032338","20061211061744",0
"5452050","2038885",3,1,1,"","","","5449-034-1997-2","5449-034-1997-1",0
"5452051","2038886",1,1,29,"","","","20050604051248","20070908071521",0
"5452052","2038887",1,2,83,"","","","20041212041089","20050404050958",0
"5452053","2038888",1,1,27,"","","1703128300000042","20061211062391","20071009072027",0
"5452054","2038889",1,2,47,"","","","20060505061046","20060302060586",0
"5452055","2038889",3,1,21,"","","1703181230000571","20041211041787","20050301051374",0
"5452056","2038889",3,2,16,"","170993000925","1703132030001072","20050908051700","20050605052329",0
"5452057","2038889",8,2,6,"","170993001014","","5678-036-1997-2","5678-036-1997-1",0
"5452058","2038889",8,2,1,"","","","5031-050-1997-2","5031-050-1997-1",0
"5452059","2038889",19,1,46,"","","1703132010002092","20060504062182","20040302041186",0
"5452060","2038890",1,2,81,"","","","20070403071962","20041111042426",0
"5452061","2038891",1,2,83,"","","","20041212041089","20050404050958",0
"5452062","2038892",1,2,80,"","","","20030907031437","20070101071181",0
"5452063","2038893",1,2,47,"","","","20060505061046","20060302060586",0
"5452064","2038893",3,1,21,"","","10054258","20041211041787","20050301051374",0
"5452065","2038893",3,2,16,"","170993000925","","20050908051700","20050605052329",0
"5452066","2038893",8,2,6,"","170993000668","","5678-037-1997-2","5678-037-1997-1",0
"5452067","2038893",8,2,1,"","","","5031-050-1997-2","5031-050-1997-1",0
"5452068","2038893",19,1,46,"","","1703132050002533","20060504062182","20040302041186",0
"5452069","2038894",1,2,36,"","","1703124220000070","20051009051962","20061009061031",0
"5452070","2038894",3,2,17,"","170993000925","1703132050002498","20050908051700","20050605052329",0
"5452071","2038894",3,1,13,"","170993004265","","6191-030-1997-2","6191-030-1997-1",0
"5452072","2038895",1,2,57,"","","","20050908051348","20050504051910",0
"5452073","2038895",3,2,22,"","","1703133010000283","20050302052139","20050503051519",0
"5452074","2038895",3,2,18,"","","1703132010002220","20060707061255","20070705071525",0
"5452075","2038896",1,2,25,"","","","20031110031836","20051110050006",0
"5452076","2038896",3,1,3,"","","","6733-034-1997-2","6733-034-1997-1",0
